src	tgt	voc	tok	model	bleu	low_conf_bleu	high_conf_bleu	chrf	low_conf_chrf	high_conf_chrf	chrf++	low_conf_chrf++	high_conf_chrf++	comet	low_conf_comet	high_conf_comet	norm_comet	enc_layers	dec_layers	embs	ffw	params	xPIES	PIES	REVx	REV	efficiency_score	enc/dec ratio	embs/ffw ratio	size_tag	layer sum	layer diff	embs/num_layers	embs/enc	embs/dec	lines	toks	toks/line	ffw/enc	ffw/dec
eng	mni	4000	bpe.nof	4_2_2048_512_2	19.90820736	19.75108092	20.0653338	46.03390103	45.90484104	46.16296102	42.44241916	42.30856355	42.57627478	0.6912593731	0.6906318014	0.6918869449	69.0931087	4	2	2048	512	163322880	6.321735617	3.547882676	0.06172784162	0.0596706712	0.08849275415	2.000	4.000	large	6	2	341.333	512.000	1024.000	21688	715548	32.99280708	128.000	256.000
eng_wiki	ita_wiki	4000	bpe.nof	6_16_1024_256_2	14.39592086	14.34298739	14.44885433	46.2694865	46.21261519	46.32635782	43.01115081	42.95421913	43.06808248	0.6313922588	0.6304925724	0.6322919452	63.13046772	6	16	1024	256	179416576	6.469401271	3.877643552	0.05571192278	0.05408622663	0.07089426919	0.375	4.000	large	22	-10	46.545	170.667	64.000	50000	1723391	34.46782	42.667	16.000
eng_wiki	ita_wiki	4000	bpe.nof	12_6_1024_2048_2	15.33609694	15.28019735	15.39199653	47.1563579	47.0959873	47.2167285	43.99994787	43.94006684	44.0598289	0.6568068914	0.6559203305	0.6576934523	65.67210106	12	6	1024	2048	184592384	6.402121006	3.914474998	0.05624553912	0.05357732724	0.1141685513	2.000	0.500	large	18	6	56.889	85.333	170.667	50000	1723391	34.46782	170.667	341.333
eng	mni	4000	bpe.nof	2_12_1024_2048_2	21.93636326	21.77635293	22.09637359	49.38378416	49.25274717	49.51482115	45.58830454	45.45366618	45.7229429	0.7102427293	0.7096684661	0.7108169925	70.9880153	2	12	1024	2048	176195584	6.028567668	3.567883405	0.06584855877	0.05933617123	0.2611386131	0.167	0.500	large	14	-10	73.143	512.000	85.333	21688	715548	32.99280708	1024.000	170.667
eng	akk	4000	bpe.nof	2_24_256_2048_2	15.61603333	15.4932289	15.73883775	8.012031126	7.950063915	8.073998338	8.56941397	8.506118196	8.632709743	0.7764687414	0.775309062	0.7776284207	77.75789779	2	24	256	2048	42568192	24.26514739	5.313033777	0.009380826174	0.04556399903	-6.839286004	0.083	0.125	base	26	-22	9.846	128.000	10.667	45270	630535	13.92831898	1024.000	85.333
deu	dsb	4000	bpe.nof	12_12_1024_512_2	32.06654267	31.94611688	32.18696847	49.786085	49.66946722	49.90270279	48.91744038	48.80403644	49.03084433	0.6573810399	0.6566207658	0.6581413139	65.70440013	12	12	1024	512	184659968	6.064623585	3.709067865	0.06836331174	0.05905668437	0.3457739227	1.000	2.000	large	24	0	42.667	85.333	85.333	40195	1032701	25.69227516	42.667	42.667
eng	mni	4000	bpe.nof	12_4_1024_2048_2	19.97749916	19.8177281	20.13727021	44.33043413	44.18908228	44.47178599	41.01671728	40.87140009	41.16203446	0.6915706558	0.69096288	0.6921784316	69.12185503	12	4	1024	2048	159391744	6.516850562	3.595537628	0.05865576565	0.05887980117	-0.01000760424	3.000	0.500	large	16	8	64.000	85.333	256.000	21688	715548	32.99280708	170.667	512.000
eng_wiki	ita_wiki	4000	bpe.nof	12_16_512_4096_2	11.97180724	11.92325442	12.02036006	42.81911855	42.76128016	42.87695695	39.56455542	39.5083727	39.62073814	0.5632304334	0.5623366752	0.5641241915	56.29582484	12	16	512	4096	167966720	6.853765633	3.922703822	0.05096517933	0.05346493579	-0.1177948784	0.750	0.125	large	28	-4	18.286	42.667	32.000	50000	1723391	34.46782	341.333	256.000
deu	dsb	4000	bpe.nof	24_4_256_2048_2	12.05079516	12.01760372	12.0839866	10.71573053	10.68177377	10.74968729	12.19501194	12.16079482	12.22922905	0.4555702341	0.4551924489	0.4559480193	45.564129	24	4	256	2048	39924736	17.79716521	3.72580627	0.01464810388	0.05879136871	-7.619922494	6.000	0.125	base	28	20	9.143	10.667	64.000	40195	1032701	25.69227516	85.333	512.000
deu	dsb	4000	bpe.nof	8_16_1024_256_2	31.34337295	31.22367209	31.4630738	50.58223347	50.46866941	50.69579754	49.38791043	49.27634234	49.49947852	0.6626371894	0.6618994986	0.6633748802	66.20013513	8	16	1024	256	188872704	6.009699511	3.733973196	0.06899326573	0.05866278055	0.37777273	0.500	4.000	large	24	-8	42.667	128.000	64.000	40195	1032701	25.69227516	32.000	16.000
eng	akk	4000	bpe.nof	16_8_1024_1024_2	28.34934345	28.148468	28.5502189	36.26348975	36.07333101	36.45364848	31.34582043	31.18110472	31.51053615	0.9248217833	0.9242092923	0.9254342744	92.43938424	16	8	1024	1024	193036288	8.437661375	5.323158068	0.04237807941	0.04547733935	-0.1294300602	2.000	1.000	large	24	8	42.667	64.000	128.000	45270	630535	13.92831898	64.000	128.000
deu	dsb	4000	bpe.nof	12_2_1024_4096_2	33.1754315	33.05585695	33.29500605	51.56903445	51.44997861	51.6880903	50.59772385	50.48211842	50.71332928	0.6684138509	0.667680961	0.6691467408	66.78890572	12	2	1024	4096	192940032	5.932499412	3.741393145	0.07019974757	0.05854644024	0.4179921132	6.000	0.250	large	14	10	73.143	85.333	512.000	40195	1032701	25.69227516	341.333	2048.000
eng	akk	4000	bpe.nof	24_2_1024_1024_2	27.51148889	27.29976663	27.72321115	33.86244264	33.66261554	34.06226975	29.32224865	29.15026156	29.49423574	0.9262742299	0.9256907377	0.9268577222	92.63239213	24	2	1024	1024	180436992	8.854812942	5.328528538	0.03953229468	0.04543150405	-0.2638288436	12.000	1.000	large	26	22	39.385	42.667	512.000	45270	630535	13.92831898	42.667	512.000
eng	mni	4000	bpe.nof	4_16_1024_512_2	21.73984611	21.58250138	21.89719085	49.41032238	49.28165689	49.53898788	45.6564968	45.52402598	45.78896762	0.712548267	0.7119754902	0.7131210437	71.22490972	4	16	1024	512	180451328	6.068625495	3.652097766	0.06436471555	0.05796792808	0.2563654268	0.250	2.000	large	20	-12	51.200	256.000	64.000	21688	715548	32.99280708	128.000	32.000
eng	mni	4000	bpe.nof	6_16_1024_256_2	21.31769005	21.16395476	21.47142534	48.92071655	48.78677128	49.05466183	45.12446233	44.98688149	45.26204317	0.7111987476	0.7106367484	0.7117607468	71.09087575	6	16	1024	256	179416576	6.118795797	3.667496894	0.06345934961	0.05772453169	0.2321357594	0.375	4.000	large	22	-10	46.545	170.667	64.000	21688	715548	32.99280708	42.667	16.000
deu	dsb	4000	bpe.nof	6_16_1024_512_2	31.31521288	31.19349089	31.43693487	50.21544866	50.09567421	50.3352231	49.1716564	49.05513413	49.28817867	0.6599476173	0.659216444	0.6606787906	65.92045785	6	16	1024	512	190956544	6.073555669	3.802744954	0.0672542982	0.05760187781	0.3555549821	0.375	2.000	large	22	-10	46.545	170.667	64.000	40195	1032701	25.69227516	85.333	32.000
eng_wiki	ita_wiki	4000	bpe.nof	4_16_1024_512_2	14.01391466	13.96552304	14.06230627	45.914662	45.85871583	45.97060817	42.61143476	42.55682381	42.6660457	0.6188716487	0.6179941799	0.6197491175	61.82312554	4	16	1024	512	180451328	6.53065337	3.930146061	0.05454614379	0.05336369302	0.05196346533	0.250	2.000	large	20	-12	51.200	256.000	64.000	50000	1723391	34.46782	128.000	32.000
eng	mni	4000	bpe.nof	8_8_1024_2048_2	21.33457912	21.17344061	21.49571764	48.03811777	47.9020723	48.17416323	44.41991343	44.27920094	44.56062592	0.7080068554	0.7074011587	0.7086125521	70.72835762	8	8	1024	2048	176193536	6.197421136	3.667786004	0.06230954148	0.0577199816	0.189190916	1.000	0.500	large	16	0	64.000	128.000	128.000	21688	715548	32.99280708	256.000	256.000
deu	dsb	4000	bpe.nof	32_12_256_1024_2	12.44042641	12.40752398	12.47332885	10.39923378	10.3706766	10.42779096	12.11125501	12.08182889	12.14068113	0.4624904813	0.4620578606	0.4629231021	46.26323049	32	12	256	1024	39961600	18.34389344	3.842744652	0.01378287163	0.05700229133	-7.687506168	2.667	0.250	base	44	20	5.818	8.000	21.333	40195	1032701	25.69227516	32.000	85.333
eng	akk	4000	bpe.nof	32_2_256_2048_2	21.87259403	21.70061401	22.04457405	8.760596602	8.696862533	8.824330672	9.305788361	9.242931921	9.368644801	0.8339024971	0.8329688147	0.8348361794	83.44900461	32	2	256	2048	47287808	22.90293139	5.397783981	0.01009622965	0.04484860208	-6.007551759	16.000	0.125	base	34	30	7.529	8.000	128.000	45270	630535	13.92831898	64.000	1024.000
eng_wiki	ita_wiki	4000	bpe.nof	8_12_1024_1024_2	15.06461824	15.01173986	15.11749662	46.96897213	46.91075792	47.02718633	43.75614171	43.69816946	43.81411397	0.6529154404	0.6520748644	0.6537560164	65.26471306	8	12	1024	1024	184631296	6.428069139	3.930920513	0.05578766013	0.05335317956	0.1045831428	0.667	1.000	large	20	-4	51.200	128.000	85.333	50000	1723391	34.46782	128.000	85.333
eng	akk	4000	bpe.nof	16_4_1024_2048_2	28.40755592	28.19748268	28.61762916	35.69863394	35.51263727	35.88463062	30.8272425	30.66425919	30.99022582	0.9262819315	0.9256881026	0.9268757603	92.66477015	16	4	1024	2048	192991232	8.570569401	5.406123727	0.04107775065	0.04477941647	-0.1570335171	4.000	0.500	large	20	12	51.200	64.000	256.000	45270	630535	13.92831898	128.000	512.000
eng	akk	4000	bpe.nof	6_32_256_1024_2	17.55058157	17.4115301	17.68963305	7.459703102	7.405308919	7.514097285	8.163136702	8.105191809	8.221081594	0.7814500482	0.7803303112	0.7825697851	78.23698757	6	32	256	1024	40496640	25.67462769	5.428720077	0.008548012173	0.0445930279	-7.317629601	0.188	0.250	base	38	-26	6.737	42.667	8.000	45270	630535	13.92831898	170.667	32.000
eng	akk	4000	bpe.nof	32_16_256_1024_2	14.03173971	13.91567758	14.14780184	7.985381607	7.924192	8.046571214	8.52098933	8.458973203	8.583005458	0.7716471895	0.7705055582	0.7727888209	77.2705208	32	16	256	1024	44175360	24.61831669	5.532028671	0.008979502806	0.04376026956	-6.596145443	2.000	0.250	base	48	16	5.333	8.000	16.000	45270	630535	13.92831898	32.000	64.000
deu	dsb	4000	bpe.nof	4_8_1024_4096_2	32.10314272	31.98561016	32.22067529	50.20808781	50.08905774	50.32711789	49.25306997	49.13852813	49.3676118	0.6580994617	0.6573401238	0.6588587996	65.76157415	4	8	1024	4096	192950272	6.093403491	3.843011762	0.06653985719	0.05699832937	0.3515216893	0.500	0.250	large	12	-4	85.333	256.000	128.000	40195	1032701	25.69227516	1024.000	512.000
deu	dsb	4000	bpe.nof	12_6_1024_2048_2	30.34164593	30.22882789	30.45446397	47.95735535	47.83895835	48.07575236	47.18772309	47.07340002	47.30204617	0.6493010217	0.6485437987	0.6500582446	64.88010258	12	6	1024	2048	184592384	6.295190951	3.849094318	0.06345656641	0.05690825739	0.2525700368	2.000	0.500	large	18	6	56.889	85.333	170.667	40195	1032701	25.69227516	170.667	341.333
eng	akk	4000	bpe.nof	8_32_256_1024_2	17.492732	17.35415408	17.63130992	7.522076353	7.46738154	7.576771166	8.215932265	8.158174865	8.273689664	0.7765011121	0.7754222642	0.7775799599	77.72885247	8	32	256	1024	42076160	25.75568423	5.593689565	0.0083652787	0.04327788717	-7.028963805	0.250	0.250	base	40	-24	6.400	32.000	8.000	45270	630535	13.92831898	128.000	32.000
eng_wiki	ita_wiki	4000	bpe.nof	2_12_1024_2048_2	13.10159657	13.04702933	13.15616382	44.71116507	44.65512712	44.76720302	41.37590405	41.32010553	41.43170256	0.6079791357	0.6071141365	0.6088441349	60.75534935	2	12	1024	2048	176195584	6.658593755	3.940751347	0.05297345588	0.05322008152	-0.01112983357	0.167	0.500	large	14	-10	73.143	512.000	85.333	50000	1723391	34.46782	1024.000	170.667
eng_wiki	ita_wiki	4000	bpe.nof	6_6_1024_4096_2	15.26917651	15.21231249	15.32604054	46.69440962	46.63852897	46.75029026	43.56645084	43.51166517	43.62123651	0.6499619573	0.6491256938	0.6507982207	64.97219882	6	6	1024	4096	184549376	6.465005305	3.952279888	0.05516181517	0.05306484204	0.09061381336	1.000	0.250	large	12	0	85.333	170.667	170.667	50000	1723391	34.46782	682.667	682.667
eng	mni	4000	bpe.nof	8_4_1024_4096_2	21.31377315	21.14806425	21.47948204	47.73010501	47.5927056	47.86750442	44.12670053	43.98551114	44.26788991	0.7044843438	0.7038481634	0.7051205242	70.41280053	8	4	1024	4096	176148480	6.236935894	3.690511051	0.06152879949	0.05736455947	0.1727661224	2.000	0.250	large	12	4	85.333	128.000	256.000	21688	715548	32.99280708	512.000	1024.000
eng	mni	4000	bpe.nof	4_2_2048_1024_2	20.23130792	20.07797194	20.38464391	46.64193578	46.51215899	46.77171256	43.0620363	42.9281376	43.195935	0.6938633889	0.6932542829	0.6944724948	69.36014967	4	2	2048	1024	175908864	6.379839462	3.771474341	0.05883529984	0.05613309849	0.1147245496	2.000	2.000	large	6	2	341.333	512.000	1024.000	21688	715548	32.99280708	256.000	512.000
eng_wiki	ita_wiki	4000	bpe.nof	12_12_1024_512_2	14.6733853	14.62059342	14.72617718	46.45273449	46.39700735	46.50846163	43.23002345	43.17512253	43.28492436	0.6375421885	0.6367123047	0.6383720723	63.74557759	12	12	1024	512	184659968	6.499808216	3.975222773	0.0545595984	0.05275857982	0.07823000191	1.000	2.000	large	24	0	42.667	85.333	85.333	50000	1723391	34.46782	42.667	42.667
eng	mni	4000	bpe.nof	24_24_256_1024_2	3.177380033	3.149935375	3.204824691	12.24195291	12.18689043	12.29701539	10.8694846	10.81978814	10.91918107	0.4037920493	0.4032642189	0.4043198798	40.33397339	24	24	256	1024	46284800	16.28473939	3.78083467	0.01540407341	0.05599412805	-6.565747144	1.000	0.250	base	48	0	5.333	10.667	10.667	21688	715548	32.99280708	42.667	42.667
eng	mni	4000	bpe.nof	12_8_1024_1024_2	19.74111432	19.57815167	19.90407698	44.3632757	44.21955552	44.50699589	40.97657306	40.82897442	41.1241717	0.6909051774	0.6902714717	0.6915388831	69.0394929	12	8	1024	1024	167829504	6.613584201	3.783072853	0.05578937076	0.05596100019	-0.007660963087	1.500	1.000	large	20	4	51.200	85.333	128.000	21688	715548	32.99280708	85.333	128.000
eng_wiki	ita_wiki	4000	bpe.nof	8_16_1024_256_2	14.88463599	14.82695413	14.94231785	47.08098647	47.02252751	47.13944543	43.80613654	43.74751865	43.86475442	0.648518848	0.6476920463	0.6493456498	64.82360581	8	16	1024	256	188872704	6.45661968	4.011655621	0.05479529408	0.05227943966	0.1078217523	0.500	4.000	large	24	-8	42.667	128.000	64.000	50000	1723391	34.46782	32.000	16.000
eng	mni	4000	bpe.nof	6_6_1024_4096_2	21.54305021	21.38281518	21.70328524	48.64800906	48.51696136	48.77905677	44.97419032	44.83938983	45.10899082	0.7086860246	0.7080857383	0.7092863109	70.8455861	6	6	1024	4096	184549376	6.205384592	3.793564825	0.06100846855	0.05580622723	0.211758399	1.000	0.250	large	12	0	85.333	170.667	170.667	21688	715548	32.99280708	682.667	682.667
deu	dsb	4000	bpe.nof	2_16_1024_1024_2	30.68201976	30.55897431	30.80506522	49.02946245	48.91091418	49.14801072	47.92209022	47.80753232	48.03664812	0.6505737676	0.649847545	0.6512999902	65.02388497	2	16	1024	1024	188829696	6.199604095	3.851351546	0.06483714247	0.0568749042	0.3003903145	0.125	1.000	large	18	-14	56.889	512.000	64.000	40195	1032701	25.69227516	512.000	64.000
deu	dsb	4000	bpe.nof	2_2_2048_4096_2	28.9622916	28.84488307	29.07970013	46.80265152	46.68176369	46.92353936	45.82020242	45.70446246	45.93594237	0.6452870917	0.6445380545	0.6460361289	64.45390173	2	2	2048	4096	184270848	6.447131558	3.937188215	0.06054303359	0.0556349451	0.1939768104	1.000	0.500	large	4	0	512.000	1024.000	1024.000	40195	1032701	25.69227516	2048.000	2048.000
eng	akk	4000	bpe.nof	4_24_256_2048_2	14.81371954	14.68636415	14.94107493	8.034050502	7.970896006	8.097204998	8.588506626	8.523601145	8.653412108	0.7705585974	0.7693896872	0.7717275076	77.19208918	4	24	256	2048	45198336	24.63781424	5.625846637	0.008883573626	0.04303051282	-6.436710405	0.167	0.125	base	28	-20	9.143	64.000	10.667	45270	630535	13.92831898	512.000	85.333
eng	akk	4000	bpe.nof	24_24_256_1024_2	17.65578755	17.52070927	17.79086583	8.15846061	8.098914864	8.218006356	8.632829832	8.572590989	8.693068675	0.8153343319	0.814178545	0.8164901187	81.60941333	24	24	256	1024	46284800	24.43561627	5.673227122	0.008945798018	0.04267113949	-6.260296185	1.000	0.250	base	48	0	5.333	10.667	10.667	45270	630535	13.92831898	42.667	42.667
eng	akk	4000	bpe.nof	16_16_256_2048_2	15.96806904	15.83203666	16.10410143	8.385902491	8.324996639	8.446808342	8.799270618	8.737239648	8.861301588	0.8124416694	0.8113585166	0.8135248221	81.3365971	16	16	256	2048	48349184	24.08612503	5.765531385	0.009047977362	0.04198798856	-5.948681004	1.000	0.125	base	32	0	8.000	16.000	16.000	45270	630535	13.92831898	128.000	128.000
eng_wiki	ita_wiki	4000	bpe.nof	12_2_1024_4096_2	16.12110876	16.063122	16.17909552	47.89047355	47.83370866	47.94723843	44.80231723	44.74594823	44.85868622	0.6622867952	0.6614801733	0.6630934171	66.2183064	12	2	1024	4096	192940032	6.388186291	4.028776868	0.0555005477	0.05205726573	0.1450741013	6.000	0.250	large	14	10	73.143	85.333	512.000	50000	1723391	34.46782	341.333	2048.000
eng	mni	4000	bpe.nof	12_12_1024_256_2	20.07184517	19.90873114	20.2349592	44.84909798	44.70653709	44.99165887	41.42791772	41.28147186	41.57436358	0.6972130911	0.696611597	0.6978145853	69.67185247	12	12	1024	256	172070912	6.591109479	3.83666383	0.05561251383	0.05517933029	0.01912641014	1.000	4.000	large	24	0	42.667	85.333	85.333	21688	715548	32.99280708	21.333	21.333
deu	dsb	4000	bpe.nof	4_12_1024_2048_2	31.20393646	31.08700878	31.32086414	48.69055703	48.57005184	48.81106223	47.90192139	47.78557175	48.01827102	0.65424215	0.6535112452	0.6549730548	65.36123098	4	12	1024	2048	192995328	6.283755751	3.963711647	0.06256372334	0.05526266028	0.2773634583	0.333	0.500	large	16	-8	64.000	256.000	85.333	40195	1032701	25.69227516	512.000	170.667
eng_wiki	ita_wiki	4000	bpe.nof	6_16_1024_512_2	14.40944549	14.35737064	14.46152035	46.48386194	46.42729369	46.54043018	43.21942439	43.16410299	43.27474579	0.6420472538	0.6412276209	0.6428668868	64.12302301	6	16	1024	512	190956544	6.561122724	4.108018053	0.05283128956	0.05105311254	0.07718612215	0.375	2.000	large	22	-10	46.545	170.667	64.000	50000	1723391	34.46782	85.333	32.000
eng	mni	4000	bpe.nof	2_2_2048_4096_2	21.31758175	21.15985611	21.47530738	47.97446297	47.8402345	48.10869145	44.3542633	44.21671867	44.49180792	0.6980512048	0.6974106383	0.6986917712	69.75483356	2	2	2048	4096	184270848	6.28965564	3.841019505	0.05942048212	0.05511675752	0.1776436031	1.000	0.500	large	4	0	512.000	1024.000	1024.000	21688	715548	32.99280708	2048.000	2048.000
eng_wiki	ita_wiki	4000	bpe.nof	2_2_2048_4096_2	13.56242358	13.51281822	13.61202893	44.71072116	44.65533829	44.76610403	41.58014733	41.52531534	41.63497933	0.6134559772	0.6125886868	0.6143232677	61.33476313	2	2	2048	4096	184270848	6.74878069	4.12140183	0.05065100508	0.05088732344	-0.01066478795	1.000	0.500	large	4	0	512.000	1024.000	1024.000	50000	1723391	34.46782	2048.000	2048.000
eng	mni	4000	bpe.nof	16_2_1024_2048_2	19.83102734	19.66948577	19.99256892	43.58702318	43.4434169	43.73062945	40.39575316	40.24897351	40.54253281	0.6865485022	0.6859246151	0.6871723893	68.63537356	16	2	1024	2048	167790592	6.730898979	3.84955383	0.05386657645	0.05499456561	-0.05124635015	8.000	0.500	large	18	14	56.889	64.000	512.000	21688	715548	32.99280708	128.000	1024.000
eng	mni	4000	bpe.nof	2_16_1024_1024_2	21.68230573	21.52397017	21.84064129	48.97400917	48.84048748	49.10753086	45.27614216	45.13908766	45.41319666	0.7087036791	0.7081021999	0.7093051584	70.84503768	2	16	1024	1024	188829696	6.206623908	3.855712432	0.06042735491	0.0549067246	0.2232226344	0.125	1.000	large	18	-14	56.889	512.000	64.000	21688	715548	32.99280708	512.000	64.000
deu	dsb	4000	bpe.nof	2_4_2048_256_2	29.02504843	28.91303675	29.1370601	47.43870617	47.32400878	47.55340357	46.43199228	46.32143565	46.5425489	0.6388333784	0.6381119538	0.6395548029	63.82015905	2	4	2048	256	190608896	6.42554714	4.01800368	0.06013155047	0.05451594065	0.2189636261	0.500	8.000	large	6	-2	341.333	1024.000	512.000	40195	1032701	25.69227516	128.000	64.000
deu	dsb	4000	bpe.nof	12_16_512_4096_2	26.24947998	26.148939	26.35002096	41.22046367	41.11140367	41.32952366	40.90920381	40.80374524	41.01466237	0.6052559859	0.6045982165	0.6059137553	60.47964202	12	16	512	4096	167966720	7.119575499	4.074838201	0.05152077655	0.05375557001	-0.1002841752	0.750	0.125	large	28	-4	18.286	42.667	32.000	40195	1032701	25.69227516	341.333	256.000
eng	akk	4000	bpe.nof	6_24_256_2048_2	17.19408979	17.04914788	17.3390317	8.294464275	8.233056694	8.355871856	8.765613831	8.70293428	8.828293382	0.7817459154	0.7805808283	0.7829110025	78.28033197	6	24	256	2048	47828480	24.27267455	5.76631334	0.008948106418	0.04198229468	-6.031454346	0.250	0.125	base	30	-18	8.533	42.667	10.667	45270	630535	13.92831898	341.333	85.333
eng_wiki	ita_wiki	4000	bpe.nof	4_8_1024_4096_2	14.5296124	14.47794345	14.58128135	45.99224963	45.93624839	46.04825088	42.85988385	42.80420528	42.91556242	0.6345369417	0.6336326783	0.6354412052	63.41362569	4	8	1024	4096	192950272	6.651949839	4.195277977	0.05118530117	0.0499912304	0.05238559048	0.500	0.250	large	12	-4	85.333	256.000	128.000	50000	1723391	34.46782	1024.000	512.000
deu	dsb	4000	bpe.nof	6_2_2048_256_2	28.13092998	28.01956758	28.24229238	46.8875147	46.77892633	46.99610308	45.66437138	45.55885506	45.7698877	0.6371948319	0.6364918569	0.6378978069	63.65848618	6	2	2048	256	192718848	6.522589454	4.110238071	0.05809919732	0.05329259434	0.1896220884	3.000	8.000	large	8	4	256.000	341.333	1024.000	40195	1032701	25.69227516	42.667	128.000
